lng,lat,Borough,ZipCode,BuildingNumber,StreetName,FiscalYear,PlantingSpaceID,CommunityBoard,PlantingSeason,CityCouncil,TreeID,WOId,WOStatus,CompletedDate
-73.94989832,40.71320359,Brooklyn,11211,42,DEVOE STREET,0,5220379,301,12/31/2024,34,15904360,24226139,Completed,2024-11-23 00:00:00
-73.94727598,40.71573584,Brooklyn,11211,103,SKILLMAN AVENUE,0,12197447,301,12/31/2024,34,15904349,24247911,Completed,2024-11-23 00:00:00
-73.94260393,40.71608153,Brooklyn,11211,206,SKILLMAN AVENUE,0,2531886,301,12/31/2024,34,15904350,24283844,Completed,2024-11-23 00:00:00
-73.94209790,40.71404972,Brooklyn,11211,22,BUSHWICK AVENUE,0,12188205,301,12/31/2024,34,15904351,24226140,Completed,2024-11-23 00:00:00
-73.94249576,40.71379865,Brooklyn,11211,210,DEVOE ST,0,12188728,301,12/31/2024,34,15904352,24228085,Completed,2024-11-23 00:00:00
-73.94270256,40.71426381,Brooklyn,11211,355,HUMBOLDT STREET,0,12188725,301,12/31/2024,34,15904353,24228080,Completed,2024-11-23 00:00:00
-73.94358749,40.71390923,Brooklyn,11211,169,DEVOE STREET,0,12188203,301,12/31/2024,34,15904354,24226136,Completed,2024-11-23 00:00:00
-73.94422824,40.71406857,Brooklyn,11211,330,GRAHAM AVENUE,0,433711,301,12/31/2024,34,15904355,24235937,Completed,2024-11-23 00:00:00
-73.94509484,40.71377634,Brooklyn,11211,139,DEVOE STREET,0,8572401,301,12/31/2024,34,15904356,24226129,Completed,2024-11-23 00:00:00
-73.94576602,40.71370940,Brooklyn,11211,294,MANHATTAN AVENUE,0,12188207,301,12/31/2024,34,15904357,24226131,Completed,2024-11-23 00:00:00
-73.94562758,40.71208411,Brooklyn,11211,134,POWERS STREET,0,12502700,301,12/31/2024,34,15904378,25004738,Completed,2024-11-23 00:00:00
-73.94580164,40.71230950,Brooklyn,11211,251,MANHATTAN AVENUE,0,12190673,301,12/31/2024,34,15904379,24232345,Completed,2024-11-23 00:00:00
-73.94693311,40.71214692,Brooklyn,11211,101,POWERS STREET,0,12188211,301,12/31/2024,34,15904380,24226156,Completed,2024-11-23 00:00:00
-73.94755455,40.71208723,Brooklyn,11211,237,LEONARD STREET,0,12188190,301,12/31/2024,34,15904381,24226095,Completed,2024-11-23 00:00:00
-73.94788187,40.71205631,Brooklyn,11211,81,POWERS STREET,0,12188191,301,12/31/2024,34,15904382,24226099,Completed,2024-11-23 00:00:00
-73.94889968,40.71170750,Brooklyn,11211,494,LORIMER STREET,0,5441974,301,12/31/2024,34,15904383,23727406,Completed,2024-11-23 00:00:00
-73.95419203,40.70382781,Brooklyn,11211,241,RUTLEDGE STREET,0,4940619,301,12/31/2024,33,15904385,24175991,Completed,2024-11-23 00:00:00
-73.94755925,40.71370500,Brooklyn,11211,85,DEVOE STREET,0,12148140,301,12/31/2024,34,15904358,24216181,Completed,2024-11-23 00:00:00
-73.94781813,40.71339257,Brooklyn,11211,275,LEONARD STREET,0,12188204,301,12/31/2024,34,15904359,24226132,Completed,2024-11-23 00:00:00
-73.95100265,40.71319684,Brooklyn,11211,9,DEVOE STREET,0,12188197,301,12/31/2024,34,15904361,24226137,Completed,2024-11-23 00:00:00
-73.94956583,40.71261793,Brooklyn,11211,125,AINSLIE STREET,0,724272,301,12/31/2024,34,15904362,24226128,Completed,2024-11-23 00:00:00
-73.94924878,40.71284316,Brooklyn,11211,533,LORIMER STREET,0,12190685,301,12/31/2024,34,15904363,24232340,Completed,2024-11-23 00:00:00
-73.94730594,40.71273720,Brooklyn,11211,180,AINSLIE STREET,0,12188192,301,12/31/2024,34,15904364,24226101,Completed,2024-11-23 00:00:00
-73.94705986,40.71286211,Brooklyn,11211,177,AINSLIE STREET,0,12188199,301,12/31/2024,34,15904365,24226138,Completed,2024-11-23 00:00:00
-73.94694967,40.71276852,Brooklyn,11211,186,AINSLIE STREET,0,12188189,301,12/31/2024,34,15904366,24226102,Completed,2024-11-23 00:00:00
-73.94645784,40.71281909,Brooklyn,11211,198,AINSLIE ST,0,12188195,301,12/31/2024,34,15904367,24226098,Completed,2024-11-23 00:00:00
-73.94639353,40.71282446,Brooklyn,11211,200,AINSLIE STREET,0,3209273,301,12/31/2024,34,15904368,24226097,Completed,2024-11-23 00:00:00
-73.94595508,40.71327410,Brooklyn,11211,275,MANHATTAN AVENUE,0,12190690,301,12/31/2024,34,15904369,24232351,Completed,2024-11-23 00:00:00
-73.94563108,40.71298545,Brooklyn,11211,211,AINSLIE STREET,0,4412917,301,12/31/2024,34,15904370,24226133,Completed,2024-11-23 00:00:00
-73.94394732,40.71305750,Brooklyn,11211,308,GRAHAM AVENUE,0,12188208,301,12/31/2024,34,15904371,24226141,Completed,2024-11-23 00:00:00
-73.94401384,40.71276653,Brooklyn,11211,302,GRAHAM AVENUE,0,12191886,301,12/31/2024,34,15904372,24235940,Completed,2024-11-23 00:00:00
-73.94297842,40.71313789,Brooklyn,11211,276,AINSLIE STREET,0,12188202,301,12/31/2024,34,15904373,24226135,Completed,2024-11-23 00:00:00
-73.94229918,40.71319960,Brooklyn,11211,288,AINSLIE STREET,0,12188200,301,12/31/2024,34,15904374,24226134,Completed,2024-11-23 00:00:00
-73.93732154,40.71318762,Brooklyn,11211,12,CATHERINE STREET,0,10076994,301,12/31/2024,34,15904375,19079467,Completed,2024-11-23 00:00:00
-73.94129868,40.71268429,Brooklyn,11211,215,POWERS STREET,0,12188209,301,12/31/2024,34,15904376,24226157,Completed,2024-11-23 00:00:00
-73.94213754,40.71260066,Brooklyn,11211,314,HUMBOLDT STREET,0,12188212,301,12/31/2024,34,15904377,24226159,Completed,2024-11-23 00:00:00
-73.89412705,40.67087893,Brooklyn,11207,422,BELMONT AVENUE,0,2628912,305,12/31/2024,42,15840460,23756171,Completed,2024-11-25 00:00:00
-73.89378118,40.67122952,Brooklyn,11207,301,VERMONT ST,0,2628881,305,12/31/2024,42,15840463,23756155,Completed,2024-11-25 00:00:00
-73.89384785,40.67149350,Brooklyn,11207,328,VERMONT ST,0,12002949,305,12/31/2024,42,15840464,23756167,Completed,2024-11-25 00:00:00
-73.89387209,40.67157982,Brooklyn,11207,324,VERMONT ST,0,12002948,305,12/31/2024,42,15840466,23756163,Completed,2024-11-25 00:00:00
-73.86771911,40.82427868,Bronx,10473,930,SOUNDVIEW AVENUE,0,333164,209,12/31/2024,18,15886192,24547493,Completed,2024-11-25 00:00:00
-73.86753671,40.82349011,Bronx,10473,900,SOUNDVIEW AVENUE,0,3934075,209,12/31/2024,18,15886193,24547499,Completed,2024-11-25 00:00:00
-73.86882137,40.82457641,Bronx,10473,930,SOUNDVIEW AVENUE,0,330369,209,12/31/2024,18,15893888,24547482,Completed,2024-11-25 00:00:00
-73.86755074,40.82355810,Bronx,10473,900,SOUNDVIEW AVENUE,0,1110903,209,12/31/2024,18,15893889,24547484,Completed,2024-11-25 00:00:00
-73.86823391,40.82465585,Bronx,10473,930,SOUNDVIEW AVENUE,0,328778,209,12/31/2024,18,15893890,24547486,Completed,2024-11-25 00:00:00
-73.87020896,40.82380687,Bronx,10473,936,FTELEY AVENUE,0,3949930,209,12/31/2024,18,15893891,24547492,Completed,2024-11-25 00:00:00
-73.86759961,40.82377563,Bronx,10473,930,SOUNDVIEW AVENUE,0,329575,209,12/31/2024,18,15893892,24547502,Completed,2024-11-25 00:00:00
-73.86969163,40.82408739,Bronx,10473,1694,BANYER PLACE,0,3931277,209,12/31/2024,18,15893893,24547504,Completed,2024-11-25 00:00:00
-73.86414702,40.81798947,Bronx,10473,631,ST LAWRENCE AVENUE,0,2467439,209,12/31/2024,18,15893872,24473866,Completed,2024-11-25 00:00:00
-73.86492809,40.81666269,Bronx,10473,551,COMMONWEALTH AVENUE,0,2469681,209,12/31/2024,18,15893873,24478786,Completed,2024-11-25 00:00:00
-73.86462079,40.81888485,Bronx,10473,659,ST LAWERENCE AVENUE,0,12289214,209,12/31/2024,18,15893874,24478793,Completed,2024-11-25 00:00:00
-73.86459980,40.81642998,Bronx,10473,550,COMMONWEALTH AVENUE,0,2470819,209,12/31/2024,18,15893875,24478800,Completed,2024-11-25 00:00:00
-73.86497704,40.81883923,Bronx,10473,1762,SEWARD AVENUE,0,12289203,209,12/31/2024,18,15893876,24478804,Completed,2024-11-25 00:00:00
-73.86495525,40.81794569,Bronx,10473,638,COMMONWEALTH AVENUE,0,12289213,209,12/31/2024,18,15893877,24478805,Completed,2024-11-25 00:00:00
-73.86497855,40.81800673,Bronx,10473,640,COMMONWEALTH AVENUE,0,12289215,209,12/31/2024,18,15893878,24478809,Completed,2024-11-25 00:00:00
-73.86547662,40.81674340,Bronx,10473,1741,RANDALL AVENUE,0,12289216,209,12/31/2024,18,15893879,24478810,Completed,2024-11-25 00:00:00
-73.86451773,40.81671991,Bronx,10473,560,COMMONWEALTH AVENUE,0,2471202,209,12/31/2024,18,15893880,24478812,Completed,2024-11-25 00:00:00
-73.86451377,40.81889934,Bronx,10473,659,ST LAWERENCE AVENUE,0,12289218,209,12/31/2024,18,15893881,24478813,Completed,2024-11-25 00:00:00
-73.86503060,40.81764496,Bronx,10473,631,COMMONWEALTH AVENUE,0,12289207,209,12/31/2024,18,15893882,24478815,Completed,2024-11-25 00:00:00
-73.86446509,40.81932058,Bronx,10473,1775,SEWARD AVENUE,0,12293726,209,12/31/2024,18,15893883,24487127,Completed,2024-11-25 00:00:00
-73.86842988,40.82028507,Bronx,10473,785,CROES AVENUE,0,2445602,209,12/31/2024,18,15893884,24487136,Completed,2024-11-25 00:00:00
-73.87098158,40.82191163,Bronx,10473,868,METCALF AVENUE ,0,706722,209,12/31/2024,18,15893885,24489683,Completed,2024-11-25 00:00:00
-73.86955667,40.82282895,Bronx,10473,900,FTELEY AVENUE,0,12296226,209,12/31/2024,18,15893886,24489686,Completed,2024-11-25 00:00:00
-73.86953786,40.82442212,Bronx,10473,955,CROES AVENUE,0,3933703,209,12/31/2024,18,15893887,24547477,Completed,2024-11-25 00:00:00
-73.86761803,40.82385149,Bronx,10473,930,SOUNDVIEW AVENUE,0,331582,209,12/31/2024,18,15893894,24547509,Completed,2024-11-25 00:00:00
-73.86779008,40.82458235,Bronx,10473,930,SOUNDVIEW AVENUE,0,331583,209,12/31/2024,18,15893895,24547513,Completed,2024-11-25 00:00:00
-73.87029536,40.82418740,Bronx,10473,954,FTELEY AVENUE,0,3938003,209,12/31/2024,18,15893896,24547521,Completed,2024-11-25 00:00:00
-73.87010169,40.82403338,Bronx,10473,1682,BANYER PLACE,0,5901785,209,12/31/2024,18,15893897,25082308,Completed,2024-11-25 00:00:00
-73.87097601,40.82186703,Bronx,10473,860,METCALF AVENUE,0,4160461,209,12/31/2024,18,15893898,25082311,Completed,2024-11-25 00:00:00
-73.86461241,40.81648347,Bronx,10473,552,COMMONWEALTH AVENUE,0,2470820,209,12/31/2024,18,15893899,25086273,Completed,2024-11-25 00:00:00
-73.88991598,40.75417466,Queens,11372,33-24,77 ST,0,3635027,403,12/31/2024,25,15843461,24489249,Completed,2024-11-25 00:00:00
-73.88981098,40.75355229,Queens,11372,76-009,34 AVENUE,0,12291148,403,12/31/2024,25,15843462,24482068,Completed,2024-11-25 00:00:00
-73.88979276,40.75346266,Queens,11372,76-009,34 AVENUE,0,12295385,403,12/31/2024,25,15843463,24482067,Completed,2024-11-25 00:00:00
-73.88071588,40.74770307,Queens,11373,40-15,FORLEY ST,0,12274683,404,12/31/2024,25,15843464,24439213,Completed,2024-11-25 00:00:00
-73.87896558,40.74450082,Queens,11373,87-01,Elmhurst ave,0,12274696,404,12/31/2024,25,15843465,24439236,Completed,2024-11-25 00:00:00
-73.87850734,40.74429343,Queens,11373,87-02,Elmhurst ave,0,12274705,404,12/31/2024,25,15843466,24439246,Completed,2024-11-25 00:00:00
-73.87832117,40.74421037,Queens,11373,42-09,ITHACA ST,0,12274679,404,12/31/2024,25,15843467,24439210,Completed,2024-11-25 00:00:00
-73.87690253,40.74347398,Queens,11373,43-22,ITHACA ST,0,12274739,404,12/31/2024,25,15843468,24439189,Completed,2024-11-25 00:00:00
-73.87702663,40.74352633,Queens,11373,43-22,ITHACA ST,0,12274682,404,12/31/2024,25,15843469,24439219,Completed,2024-11-25 00:00:00
-73.87643228,40.74336923,Queens,11373,43-23,ITHACA ST,0,12274658,404,12/31/2024,25,15843470,24439169,Completed,2024-11-25 00:00:00
-73.87643704,40.74326291,Queens,11373,43-22,ITHACA ST,0,12274694,404,12/31/2024,25,15843471,24439214,Completed,2024-11-25 00:00:00
-73.84613717,40.73480185,Queens,11375,110-41,63 DR,0,11009326,406,12/31/2024,29,15843472,21425226,Completed,2024-11-25 00:00:00
-73.84848795,40.73321727,Queens,11375,108-28,64 AV,0,11009329,406,12/31/2024,29,15843473,21425222,Completed,2024-11-25 00:00:00
-73.84552376,40.73333285,Queens,11375,110-54,64 ROAD,0,2727326,406,12/31/2024,29,15843474,21425231,Completed,2024-11-25 00:00:00
-73.85382979,40.73488093,Queens,11375,102-047,62 DRIVE,0,4534227,406,12/31/2024,29,15843475,21474413,Completed,2024-11-25 00:00:00
-73.85531135,40.73387555,Queens,11374,62-66,102 STREET,0,1222033,406,12/31/2024,29,15843476,21499516,Completed,2024-11-25 00:00:00
-73.88063721,40.74766109,Queens,11373,40-15,FORLEY ST,0,12274692,404,12/31/2024,25,15843862,24439201,Completed,2024-11-25 00:00:00
-73.85648370,40.73548664,Queens,11374,62-02,102 STREET,0,1222070,406,12/31/2024,29,15843863,21499513,Completed,2024-11-25 00:00:00
-73.85558087,40.73358284,Queens,11374,99-47,63 AV,0,11041442,406,12/31/2024,29,15843477,21499501,Completed,2024-11-25 00:00:00
-73.85941299,40.73323383,Queens,11374,98-001,62 DRIVE,0,12291137,406,12/31/2024,24,15843478,24482052,Completed,2024-11-25 00:00:00
-73.85927366,40.73327732,Queens,11374,98-001,62 DRIVE,0,12291138,406,12/31/2024,24,15843479,24482053,Completed,2024-11-25 00:00:00
-73.85491334,40.73311468,Queens,11374,63-16,102 ST,0,11009325,406,12/31/2024,29,15843480,21425220,Completed,2024-11-25 00:00:00
-73.85682568,40.72996002,Queens,11374,98-41,64 ROAD,0,1618327,406,12/31/2024,29,15843481,21499512,Completed,2024-11-25 00:00:00
-73.94379377,40.71143325,Brooklyn,11211,726,GRAND ST,0,1594349,301,12/31/2024,34,15861846,24232341,Completed,2024-11-25 00:00:00
-73.91165071,40.67473229,Brooklyn,11233,2290,DEAN ST,0,12090530,316,12/31/2024,41,15840420,23996759,Completed,2024-11-25 00:00:00
-73.91175470,40.67473276,Brooklyn,11233,2021,BERGEN STREET,0,5007160,316,12/31/2024,41,15840422,23996763,Completed,2024-11-25 00:00:00
-73.91194529,40.67474307,Brooklyn,11233,2240,DEAN ST,0,4938361,316,12/31/2024,41,15840424,18391459,Completed,2024-11-25 00:00:00
-73.91252451,40.67478000,Brooklyn,11233,2240,DEAN STREET,0,9835899,316,12/31/2024,41,15840428,18392338,Completed,2024-11-25 00:00:00
-73.88359397,40.67759871,Brooklyn,11208,325,LINWOOD STREET,0,2640890,305,12/31/2024,37,15840445,23756153,Completed,2024-11-25 00:00:00
-73.88386518,40.67803951,Brooklyn,11208,2992,ATLANTIC AV,0,12002963,305,12/31/2024,37,15840447,23756156,Completed,2024-11-25 00:00:00
-73.94489832,40.82081695,Manhattan,10030,323,WEST 141 STREET,0,2307590,110,12/31/2024,9,15979317,10048733,Completed,2024-11-25 00:00:00
-73.94022048,40.81954307,Manhattan,10030,160,WEST 142 STREET,0,2342684,110,12/31/2024,9,15979296,9364006,Completed,2024-11-25 00:00:00
-73.94360621,40.81771864,Manhattan,10030,222,WEST 138 STREET,0,6419999,110,12/31/2024,9,15979300,9368743,Completed,2024-11-25 00:00:00
-73.86037825,40.75989196,Queens,11369,108-14,ASTORIA BOULEVARD ,0,12323207,403,12/31/2024,21,15857750,24552681,Completed,2024-11-25 00:00:00
-73.85659775,40.75235550,Queens,11368,108-75,39 AVENUE,0,12338088,403,12/31/2024,21,15850412,24594864,Completed,2024-11-25 00:00:00
-73.85786917,40.75839495,Queens,11369,112-015,NORTHERN BOULEVARD ,0,4289897,403,12/31/2024,21,15857751,24551417,Completed,2024-11-25 00:00:00
-73.85648476,40.75226607,Queens,11368,39-02,111 STREET,0,1211434,403,12/31/2024,21,15857752,24594866,Completed,2024-11-25 00:00:00
-73.85652666,40.75238008,Queens,11368,108-75,39 AVENUE,0,12338090,403,12/31/2024,21,15857753,24594870,Completed,2024-11-25 00:00:00
-73.85645471,40.75240454,Queens,11368,108-75,39  AVENUE,0,12338087,403,12/31/2024,21,15857754,24594869,Completed,2024-11-25 00:00:00
-73.98245521,40.57930753,Brooklyn,11224,1411,NEPTUNE AVENUE,0,11835881,313,12/31/2024,47,15850351,23398191,Completed,2024-11-25 00:00:00
-73.97555923,40.58002422,Brooklyn,11224,2957,SHELL ROAD,0,12290725,313,12/31/2024,47,15850395,24482039,Completed,2024-11-25 00:00:00
-73.97590299,40.57998617,Brooklyn,11224,2957,SHELL ROAD,0,12291128,313,12/31/2024,47,15850357,24482043,Completed,2024-11-25 00:00:00
-73.97214063,40.57914639,Brooklyn,11224,2860,WEST 5 STREET,0,12500457,313,12/31/2024,48,15850358,24999315,Completed,2024-11-25 00:00:00
-73.97643508,40.57888308,Brooklyn,11224,2857,WEST 8 STREET,0,11872507,313,12/31/2024,48,15850359,23420581,Completed,2024-11-25 00:00:00
-73.97649190,40.57829403,Brooklyn,11224,2857,WEST 8 STREET,0,11872528,313,12/31/2024,48,15850360,23420606,Completed,2024-11-25 00:00:00
-73.97647062,40.57851053,Brooklyn,11224,2857,WEST 8 STREET,0,11872514,313,12/31/2024,48,15850361,23420589,Completed,2024-11-25 00:00:00
-73.97646155,40.57861593,Brooklyn,11224,2857,WEST 8 STREET,0,11872520,313,12/31/2024,48,15850362,23420597,Completed,2024-11-25 00:00:00
-73.97645259,40.57869458,Brooklyn,11224,2857,WEST 8 STREET,0,11872515,313,12/31/2024,48,15850363,23420591,Completed,2024-11-25 00:00:00
-73.97650680,40.57815048,Brooklyn,11224,2857,WEST 8 STREET,0,11872527,313,12/31/2024,48,15850364,23420605,Completed,2024-11-25 00:00:00
-73.97642799,40.57904331,Brooklyn,11224,2857,WEST 8 STREET,0,11872509,313,12/31/2024,48,15850396,23420583,Completed,2024-11-25 00:00:00
-73.97538266,40.58004205,Brooklyn,11224,2957,SHELL ROAD,0,12290724,313,12/31/2024,47,15850352,24482037,Completed,2024-11-25 00:00:00
-73.97546938,40.58003433,Brooklyn,11224,2957,SHELL ROAD,0,12291124,313,12/31/2024,47,15850353,24482038,Completed,2024-11-25 00:00:00
-73.97564283,40.58001531,Brooklyn,11224,2957,SHELL ROAD,0,12291125,313,12/31/2024,47,15850354,24482040,Completed,2024-11-25 00:00:00
-73.97581002,40.57999509,Brooklyn,11224,2957,SHELL ROAD,0,12291127,313,12/31/2024,47,15850355,24482042,Completed,2024-11-25 00:00:00
-73.97572642,40.58000401,Brooklyn,11224,2957,SHELL ROAD,0,12291126,313,12/31/2024,47,15850356,24482041,Completed,2024-11-25 00:00:00
-73.86623759,40.75939356,Queens,11369,102-18,32 AVENUE,0,12326796,403,12/31/2024,21,15850409,24572493,Completed,2024-11-25 00:00:00
-73.86693869,40.75254014,Queens,11368,100-006,37 AVENUE,0,12343469,403,12/31/2024,21,15850410,24602247,Completed,2024-11-25 00:00:00
-73.86514651,40.75960917,Queens,11369,31-52,104 STREET,0,4292807,403,12/31/2024,21,15857708,24572497,Completed,2024-11-25 00:00:00
-73.86984076,40.75948008,Queens,11369,31-051,99 STREET,0,12283393,403,12/31/2024,21,15857709,24463040,Completed,2024-11-25 00:00:00
-73.87409623,40.75575797,Queens,11372,33-45,94 STREET,0,3930938,403,12/31/2024,25,15857710,24120061,Completed,2024-11-25 00:00:00
-73.87412336,40.75590807,Queens,11372,33-24,JUNCTION BOULEVARD,0,3660776,403,12/31/2024,25,15857711,24120055,Completed,2024-11-25 00:00:00
-73.86830070,40.75673800,Queens,11368,33-17,100 STREET,0,4410696,403,12/31/2024,21,15857714,24579703,Completed,2024-11-25 00:00:00
-73.87126402,40.75508942,Queens,11368,96-14,34 AVENUE,0,4425947,403,12/31/2024,21,15857715,20275596,Completed,2024-11-25 00:00:00
-73.86714699,40.75606791,Queens,11368,33-49,101 STREET,0,4315621,403,12/31/2024,21,15857716,24657182,Completed,2024-11-25 00:00:00
-73.86522481,40.75551458,Queens,11368,34-007,103 STREET,0,12362355,403,12/31/2024,21,15857717,24655036,Completed,2024-11-25 00:00:00
-73.86624352,40.75444221,Queens,11368,101-16,35 AVENUE,0,5269867,403,12/31/2024,21,15857718,24655033,Completed,2024-11-25 00:00:00
-73.86644527,40.75451665,Queens,11368,101-011,35 AVENUE,0,12362352,403,12/31/2024,21,15857719,24655027,Completed,2024-11-25 00:00:00
-73.86769891,40.75425784,Queens,11368,34-41,100 STREET,0,12331169,403,12/31/2024,21,15857720,24579702,Completed,2024-11-25 00:00:00
-73.86754094,40.75428845,Queens,11368,34-41,100 STREET,0,12331167,403,12/31/2024,21,15857721,24579706,Completed,2024-11-25 00:00:00
-73.86730962,40.75282204,Queens,11368,35-49,100 STREET,0,4037338,403,12/31/2024,21,15857722,24602675,Completed,2024-11-25 00:00:00
-73.86686580,40.75256090,Queens,11368,100-010,37 AVENUE,0,12343470,403,12/31/2024,21,15857724,24602678,Completed,2024-11-25 00:00:00
-73.86020639,40.75903201,Queens,11369,32-38,110 STREET,0,4310125,403,12/31/2024,21,15857745,24552672,Completed,2024-11-25 00:00:00
-73.86023177,40.75913906,Queens,11369,32-34,110 STREET,0,12323211,403,12/31/2024,21,15857746,24552674,Completed,2024-11-25 00:00:00
-73.86013572,40.75938757,Queens,11369,32-23,110 STREET,0,12323205,403,12/31/2024,21,15857748,24552676,Completed,2024-11-25 00:00:00
-73.86039737,40.75999833,Queens,11369,108-14,ASTORIA BOULEVARD ,0,12323210,403,12/31/2024,21,15857749,24552677,Completed,2024-11-25 00:00:00
-73.86340705,40.75304674,Queens,11368,37-14,104 STREET,0,4040716,403,12/31/2024,21,15857725,23839395,Completed,2024-11-25 00:00:00
-73.86190791,40.75156500,Queens,11368,104-016,38 AVENUE,0,12368935,403,12/31/2024,21,15857726,24673627,Completed,2024-11-25 00:00:00
-73.86182190,40.75158830,Queens,11368,104-18,38 AVENUE,0,6150872,403,12/31/2024,21,15857727,24673626,Completed,2024-11-25 00:00:00
-73.86175427,40.75160887,Queens,11368,104-020,38 AVENUE,0,12368934,403,12/31/2024,21,15857728,24674581,Completed,2024-11-25 00:00:00
-73.86172282,40.75174671,Queens,11368,104-021,38 AVENUE,0,12368939,403,12/31/2024,21,15857729,24673633,Completed,2024-11-25 00:00:00
-73.86152523,40.75178607,Queens,11368,104-27,38 AVENUE,0,2862513,403,12/31/2024,21,15857730,24673628,Completed,2024-11-25 00:00:00
-73.86121809,40.75189740,Queens,11368,104-037,38 AVENUE,0,12368941,403,12/31/2024,21,15857731,24673635,Completed,2024-11-25 00:00:00
-73.85555351,40.75345538,Queens,11368,38-002,112 STREET,0,12338089,403,12/31/2024,21,15857732,24594863,Completed,2024-11-25 00:00:00
-73.85487659,40.75376697,Queens,11368,112-15,38 AVENUE,0,1211285,403,12/31/2024,21,15857733,24591878,Completed,2024-11-25 00:00:00
-73.85603390,40.75502295,Queens,11368,34-055,112 STREET,0,3660258,403,12/31/2024,21,15857734,24591874,Completed,2024-11-25 00:00:00
-73.85557581,40.75379421,Queens,11368,37-24,112 STREET,0,1211364,403,12/31/2024,21,15857735,24594867,Completed,2024-11-25 00:00:00
-73.85627669,40.75424219,Queens,11368,111-22,37 AVENUE,0,12336780,403,12/31/2024,21,15857736,24591871,Completed,2024-11-25 00:00:00
-73.85647172,40.75420487,Queens,11368,111-18,37 AVENUE,0,12336781,403,12/31/2024,21,15857737,24591875,Completed,2024-11-25 00:00:00
-73.84489713,40.72878334,Queens,11375,110-06,67 rd,0,11055439,406,12/31/2024,29,15979386,21533579,Completed,2024-11-25 00:00:00
-73.85747857,40.72976577,Queens,11374,98-09,64 ROAD,0,1618324,406,12/31/2024,29,15843482,21499490,Completed,2024-11-25 00:00:00
-73.84540333,40.72800319,Queens,11375,108-38,67 DRIVE,0,2727202,406,12/31/2024,29,15843483,21533591,Completed,2024-11-25 00:00:00
-73.84426620,40.72910525,Queens,11375,110-22,67 RD,0,11055443,406,12/31/2024,29,15843484,21533585,Completed,2024-11-25 00:00:00
-73.84445187,40.72904654,Queens,11375,110-16,67 ROAD,0,2727241,406,12/31/2024,29,15843486,21533590,Completed,2024-11-25 00:00:00
-73.84470842,40.72897946,Queens,11375,110-06,67 RD,0,11055445,406,12/31/2024,29,15843487,21533589,Completed,2024-11-25 00:00:00
-73.84496308,40.72866818,Queens,11375,67-36,110 ST,0,11055438,406,12/31/2024,29,15843488,21533580,Completed,2024-11-25 00:00:00
-73.84558243,40.72883479,Queens,11375,108-45,67 RD,0,11055441,406,12/31/2024,29,15843489,21533592,Completed,2024-11-25 00:00:00
-73.86504667,40.81664728,Bronx,10473,551,COMMONWEALTH AVENUE,0,2469680,209,12/31/2024,18,15916388,24478817,Completed,2024-11-25 00:00:00
-73.93946440,40.82189422,Manhattan,10039,201,WEST 145 STREET,0,2334063,110,12/31/2024,9,15885025,18391469,Completed,2024-11-25 00:00:00
-73.93936271,40.82185127,Manhattan,10039,201,WEST 145 STREET,0,2334064,110,12/31/2024,9,15885027,18391882,Completed,2024-11-25 00:00:00
-73.94155025,40.81695593,Manhattan,10030,139,WEST 138 STREET,0,2338180,110,12/31/2024,9,15885029,18460601,Completed,2024-11-25 00:00:00
-73.94266535,40.81989757,Manhattan,10030,226,WEST 141 STREET,0,9862531,110,12/31/2024,9,15885030,18468881,Completed,2024-11-25 00:00:00
-73.94055964,40.81817184,Manhattan,10030,161,WEST 140 STREET,0,2342703,110,12/31/2024,9,15885031,18493691,Completed,2024-11-25 00:00:00
-73.94001319,40.82109951,Manhattan,10030,200,WEST 144 STREET,0,2310481,110,12/31/2024,9,15885033,18517827,Completed,2024-11-25 00:00:00
-73.93790937,40.82020601,Manhattan,10030,112,WEST 144 STREET,0,2340549,110,12/31/2024,9,15885034,18517830,Completed,2024-11-25 00:00:00
-73.93875753,40.82066919,Manhattan,10030,141,WEST 144 STREET,0,2311984,110,12/31/2024,9,15885035,18517840,Completed,2024-11-25 00:00:00
-73.94425810,40.82055539,Manhattan,10030,305,WEST 141 STREET,0,11500645,110,12/31/2024,9,15885046,22566280,Completed,2024-11-25 00:00:00
-73.94303261,40.82236023,Manhattan,10030,304,WEST 144 STREET,0,2791671,110,12/31/2024,9,15885048,22566284,Completed,2024-11-25 00:00:00
-73.94542574,40.82093338,Manhattan,10030,330,WEST 141 STREET,0,11500650,110,12/31/2024,9,15885050,22566288,Completed,2024-11-25 00:00:00
-73.94392178,40.80804771,Manhattan,10027,59,WEST 126 STREET,0,246540,110,12/31/2024,9,15885021,16436751,Completed,2024-11-25 00:00:00
-73.93850558,40.81894462,Manhattan,10030,125,WEST 142 STREET,0,11495255,110,12/31/2024,9,15885040,22553314,Completed,2024-11-25 00:00:00
-73.94090648,40.81832845,Manhattan,10030,175,WEST 140 STREET,0,9604219,110,12/31/2024,9,15885043,22553331,Completed,2024-11-25 00:00:00
-73.94370240,40.81939429,Manhattan,10030,230,WEST 140 STREET,0,11495264,110,12/31/2024,9,15885045,22553345,Completed,2024-11-25 00:00:00
-73.94104042,40.81755454,Manhattan,10030,153,WEST 139 STREET,0,2338251,110,12/31/2024,9,15886155,22553322,Completed,2024-11-25 00:00:00
